Order ID,Customer ID,Date,Time (Hr/Min),Customer Age Range,Gender,Product Type,Product Category,Product Name,Quantity,Unit Price,Tax Amount,Unit Cost,Cost,Shipping Method,Shipping Cost,Total Sales,Profit,Purchase Type,Channel,Country,City,Xmas Budget,Payment Method,Promotion Applied
ORD202108540,CUST7433345,29-11-2023,09:42,1 to 11,Female,Teen,Technology,Kindle E-reader,1,140.15,2.8,42.24,42.24,Standard,5.9,148.85,106.61,Online,Online,United Kingdom,Ghent,High,Other,No
ORD202108541,CUST1648646,22-08-2025,04:50,18 over,Male,Adult,Technology,Smartwatch Series 8,1,191.35,4.78,50.44,50.44,Standard,1.07,197.2,146.76,In-store,In-store,Belgium,Venice,Medium,PayPal,No
ORD202108542,CUST2562486,31-12-2025,21:55,1 to 11,Female,Children,Puzzles,Harry Potter Puzzle,1,149.83,4.49,56.27,56.27,Standard,2.96,157.28,101.01,Xmas Market,In-store,Netherlands,The Hague,Low,Credit Card,No
ORD202108543,CUST2148821,29-03-2025,13:37,1 to 11,Male,Teen,Technology,Smartwatch Series 8,1,197.79,3.96,66.46,66.46,Standard,1.46,203.21,136.75,Online,Online,France,Porto,Medium,Credit Card,No
ORD202108544,CUST6699836,05-11-2021,17:58,1 to 11,Female,Children,Technology,4K Streaming Stick,1,48.52,1.21,15.67,15.67,Express,7.57,57.3,41.63,In-store,In-store,Poland,Naples,Medium,Debit Card,No
ORD202108545,CUST0172518,01-11-2021,17:38,1 to 11,Male,Adult,Wearable Tech,Fitbit Inspire,1,153.2,3.83,60.9,60.9,Standard,4.28,161.31,100.41,Xmas Market,In-store,Belgium,Marseille,High,Cash,No
ORD202108546,CUST1667008,11-02-2025,15:48,1 to 11,Female,Children,Clothing,The North Face Jacket,1,136.31,3.41,54,54,Standard,1.57,141.29,87.29,In-store,In-store,Sweden,Venice,Medium,Other,No
ORD202108547,CUST7308553,14-04-2022,16:31,18 over,Female,Teen,Electronics,JBL Headphones,1,162.57,3.25,44.58,44.58,Standard,6.18,172,127.42,Xmas Market,In-store,Sweden,Krakow,Low,Cash,No
ORD202108548,CUST3929702,12-04-2021,13:12,18 over,Male,Children,Toys,Barbie Doll,1,164.34,4.93,54.4,54.4,Standard,4.43,173.7,119.3,Online,Online,France,Rotterdam,High,Credit Card,No
ORD202108549,CUST5613648,24-10-2023,17:49,12 to 17,Female,Teen,Technology,Kindle E-reader,4,142.49,14.25,55.75,223,Express,8.89,593.1,370.1,Online,Online,Belgium,Funchal,High,PayPal,Yes
ORD202108550,CUST2044565,05-08-2021,09:16,1 to 11,Male,Children,Kitchen Appliances,Dolce Gusto Coffee Machine,2,159.98,8,45.25,90.5,Standard,5.24,333.2,242.7,In-store,In-store,Portugal,Innsbruck,Medium,Credit Card,No
ORD202108551,CUST3340382,08-10-2024,03:36,12 to 17,Male,Adult,Clothing,The North Face Jacket,1,160.79,3.22,41.84,41.84,Standard,6.48,170.49,128.65,Xmas Market,In-store,Germany,Rome,Medium,Cash,No
ORD202108552,CUST4046522,29-05-2023,23:32,1 to 11,Female,Teen,Accessories,Wireless Earbuds,1,82.58,1.65,29.26,29.26,Pickup,0,84.23,54.97,Online,Online,Netherlands,Nice,Medium,Debit Card,No
ORD202108553,CUST8136826,11-11-2022,04:58,1 to 11,Female,Children,Board Games,Chess Set,2,140.09,7,55.98,111.96,Express,9.96,297.14,185.18,Online,Online,United Kingdom,Milan,Low,Credit Card,No
ORD202108554,CUST2492822,20-09-2025,13:48,1 to 11,Male,Teen,Puzzles,Harry Potter Puzzle,1,153.53,3.07,44.66,44.66,Express,6.63,163.23,118.57,Online,Online,Belgium,Utrecht,Low,Other,No
ORD202108555,CUST0174281,11-12-2025,03:26,1 to 11,Female,Teen,Clothing,The North Face Jacket,1,127.58,3.83,41.92,41.92,Express,6.78,138.19,96.27,Online,Online,France,Lyon,Medium,Credit Card,No
ORD202108556,CUST1294742,10-07-2021,10:18,12 to 17,Female,Teen,Technology,Smart Speaker,1,103.23,2.06,30.03,30.03,Standard,1.9,107.19,77.16,Online,Online,Poland,Malmo,High,PayPal,No
ORD202108557,CUST1338740,04-06-2025,05:55,1 to 11,Male,Adult,Puzzles,Harry Potter Puzzle,1,161.4,3.23,50.25,50.25,Pickup,0,164.63,114.38,Xmas Market,In-store,Portugal,Nice,Low,Credit Card,No
ORD202108558,CUST7977577,28-10-2023,08:17,12 to 17,Male,Teen,Video Games,PlayStation 5 Game,1,150.82,3.77,48.07,48.07,Express,14.28,168.87,120.8,Online,Online,Sweden,Innsbruck,Low,Cash,No
ORD202108559,CUST4405910,27-04-2022,12:58,18 over,Female,Children,Technology,Smartwatch Series 8,1,216.56,5.41,59.32,59.32,Standard,4.99,226.96,167.64,Xmas Market,In-store,Austria,Lodz,Medium,Cash,No
ORD202108560,CUST4277230,17-05-2025,17:36,12 to 17,Female,Children,Home,Robot Vacuum,1,256.33,6.41,73.54,73.54,Standard,2.07,264.81,191.27,In-store,In-store,Italy,Munich,Low,Other,No
ORD202108561,CUST9060449,21-08-2025,01:13,12 to 17,Male,Adult,Accessories,Portable Charger,1,29.43,0.59,11.66,11.66,Pickup,0,30.02,18.36,In-store,In-store,France,Munich,Medium,PayPal,Yes
ORD202108562,CUST0896973,18-12-2022,20:36,1 to 11,Female,Children,Accessories,Portable Charger,1,31.19,0.94,8.57,8.57,Express,11.02,43.15,34.58,Xmas Market,In-store,Poland,Berlin,Low,Cash,Yes
ORD202108563,CUST7661036,05-12-2025,12:19,12 to 17,Male,Children,Accessories,Portable Charger,1,31.13,0.62,8.71,8.71,Standard,2.26,34.01,25.3,Online,Online,Sweden,Gothenburg,High,Cash,No
ORD202108564,CUST9616293,22-03-2022,11:04,18 over,Female,Teen,Clothing,Levi's Jeans,1,155.66,3.89,51.22,51.22,Express,11.65,171.2,119.98,Xmas Market,In-store,France,Stockholm,Low,Cash,No
ORD202108565,CUST9788837,12-08-2022,14:39,1 to 11,Male,Adult,Technology,4K Streaming Stick,1,52.29,1.31,17.41,17.41,Standard,4.44,58.04,40.63,Xmas Market,In-store,Austria,Stockholm,High,Debit Card,No
ORD202108566,CUST5823503,27-05-2025,06:49,1 to 11,Female,Children,Technology,Smart Speaker,1,102.63,2.05,37.18,37.18,Express,11.59,116.27,79.09,Xmas Market,In-store,France,Antwerp,High,Debit Card,No
ORD202108567,CUST2590570,19-12-2021,03:19,1 to 11,Female,Children,Building Sets,LEGO Star Wars Set,1,154.95,3.87,44.65,44.65,Pickup,0,158.82,114.17,In-store,In-store,Portugal,Malmo,Low,Debit Card,No
ORD202108568,CUST8551851,12-02-2025,12:27,12 to 17,Female,Teen,Books,Gordon Ramsay Cookbook,1,161.07,4.03,41.92,41.92,Express,12.66,177.76,135.84,Xmas Market,In-store,Sweden,Lyon,High,Debit Card,No
ORD202108569,CUST9024187,05-06-2024,02:45,1 to 11,Male,Teen,Technology,Kindle E-reader,1,140.57,4.22,40.36,40.36,Standard,1.3,146.09,105.73,In-store,In-store,Belgium,Amsterdam,High,Cash,Yes
ORD202108570,CUST1660191,20-04-2022,06:22,12 to 17,Female,Children,Clothing,The North Face Jacket,1,154.76,3.87,52.66,52.66,Express,14.79,173.42,120.76,In-store,In-store,Italy,Naples,High,Credit Card,Yes
ORD202108571,CUST0542706,28-05-2024,04:49,12 to 17,Female,Teen,Puzzles,Harry Potter Puzzle,1,166.35,4.16,43.74,43.74,Standard,4.61,175.12,131.38,Online,Online,Italy,Lodz,Low,Debit Card,No
ORD202108572,CUST2715910,11-04-2021,22:52,1 to 11,Male,Teen,Electronics,JBL Headphones,1,157.98,3.95,60.22,60.22,Express,10.04,171.97,111.75,Xmas Market,In-store,Sweden,Nice,Low,PayPal,No
ORD202108573,CUST6663942,12-02-2025,15:36,12 to 17,Female,Teen,Video Games,PlayStation 5 Game,2,153.54,9.21,59.6,119.2,Express,13.27,329.56,210.36,In-store,In-store,United Kingdom,Coimbra,Medium,PayPal,No
ORD202108574,CUST4638174,26-01-2022,09:09,1 to 11,Male,Teen,Electronics,JBL Headphones,1,150.4,3.01,38.41,38.41,Standard,3.12,156.53,118.12,Online,Online,Portugal,Marseille,Medium,Cash,No
ORD202108575,CUST7660768,30-12-2021,12:17,18 over,Male,Children,Books,Gordon Ramsay Cookbook,1,142.14,4.26,42.11,42.11,Express,12.45,158.85,116.74,In-store,In-store,France,Lisbon,Medium,Credit Card,Yes
ORD202108576,CUST7820759,07-06-2025,14:08,18 over,Female,Adult,Accessories,VR Headset,1,307.87,9.24,111.97,111.97,Standard,1.2,318.31,206.34,Xmas Market,In-store,Poland,Coimbra,High,PayPal,No
ORD202108577,CUST8716180,06-12-2024,15:56,12 to 17,Female,Children,Books,DC Comics Graphic Novel,1,144.05,2.88,54.19,54.19,Standard,6.02,152.95,98.76,Online,Online,Austria,Warsaw,Low,Cash,No
ORD202108578,CUST1558957,26-02-2024,14:50,1 to 11,Male,Children,Accessories,Wireless Earbuds,1,79.14,1.58,27,27,Standard,1.17,81.89,54.89,Online,Online,Italy,Gothenburg,High,Credit Card,Yes
ORD202108579,CUST5382354,29-10-2025,09:50,12 to 17,Female,Teen,Toys,Hot Wheels Car Set,1,158.9,3.18,44.41,44.41,Pickup,0,162.08,117.67,Xmas Market,In-store,Poland,Liverpool,Medium,Other,No
ORD202108580,CUST8916238,22-04-2025,18:35,18 over,Female,Adult,Electronics,JBL Headphones,1,157.5,4.72,46.42,46.42,Standard,4.45,166.67,120.25,Xmas Market,In-store,Germany,Lyon,Low,Cash,No
ORD202108581,CUST8008173,23-11-2024,20:08,1 to 11,Male,Teen,Clothing,The North Face Jacket,1,153.02,3.83,58.1,58.1,Standard,6.05,162.9,104.8,In-store,In-store,Poland,Hamburg,High,Other,No
ORD202108582,CUST9841990,18-10-2025,08:37,12 to 17,Female,Children,Technology,Kindle E-reader,1,159.74,4.79,44.76,44.76,Standard,2.44,166.97,122.21,Online,Online,Netherlands,Hamburg,Low,Credit Card,Yes
ORD202108583,CUST4538770,27-01-2024,11:21,1 to 11,Male,Adult,Puzzles,Harry Potter Puzzle,1,159.56,4.79,56.34,56.34,Pickup,0,164.35,108.01,Online,Online,United Kingdom,Paris,High,Debit Card,No
ORD202108584,CUST5761882,07-07-2025,01:54,1 to 11,Female,Children,Accessories,Wireless Earbuds,2,81,4.05,24.32,48.64,Standard,6.9,172.95,124.31,Xmas Market,In-store,Germany,Lisbon,Low,PayPal,No
ORD202108585,CUST9635587,31-10-2021,12:14,18 over,Female,Adult,Kitchen Appliances,Dolce Gusto Coffee Machine,1,168.32,5.05,65.89,65.89,Pickup,0,173.37,107.48,Xmas Market,In-store,Poland,Antwerp,High,Debit Card,No
ORD202108586,CUST3262554,12-02-2021,04:12,1 to 11,Male,Adult,Building Sets,LEGO Star Wars Set,1,153.04,4.59,57.39,57.39,Standard,4.3,161.93,104.54,Xmas Market,In-store,Austria,Stockholm,Medium,Credit Card,No
ORD202108587,CUST6326741,18-05-2024,06:44,1 to 11,Male,Teen,Books,DC Comics Graphic Novel,1,153.52,3.84,51.68,51.68,Express,6.01,163.37,111.69,In-store,In-store,Italy,Liverpool,High,PayPal,No
ORD202108588,CUST0990818,30-04-2022,17:04,1 to 11,Male,Adult,Clothing,Levi's Jeans,2,143.86,7.19,49.67,99.34,Standard,5.1,300.01,200.67,In-store,In-store,Italy,Amsterdam,Medium,Credit Card,No
ORD202108589,CUST0325892,14-01-2022,19:04,18 over,Female,Children,Technology,Kindle E-reader,1,168.11,5.04,54.37,54.37,Express,8.05,181.2,126.83,Xmas Market,In-store,France,Coimbra,Low,PayPal,No
ORD202108590,CUST5261017,19-08-2024,01:51,1 to 11,Male,Children,Wearable Tech,Fitbit Inspire,1,162.46,4.06,54.12,54.12,Standard,4.14,170.66,116.54,Online,Online,Italy,Lodz,High,PayPal,No
ORD202108591,CUST7714722,03-02-2022,18:10,18 over,Male,Children,Clothing,Levi's Jeans,1,147.6,2.95,39.92,39.92,Standard,3.25,153.8,113.88,Xmas Market,In-store,Germany,Innsbruck,High,Debit Card,No
ORD202108592,CUST5287749,22-04-2022,18:31,1 to 11,Female,Adult,Building Sets,LEGO Star Wars Set,1,157.75,3.16,49.18,49.18,Express,11.36,172.27,123.09,Xmas Market,In-store,Portugal,Berlin,Low,Debit Card,No
ORD202108593,CUST4289669,29-08-2021,17:05,12 to 17,Male,Children,Puzzles,Harry Potter Puzzle,1,155.7,3.89,58.24,58.24,Standard,6.56,166.15,107.91,Online,Online,Belgium,Antwerp,High,PayPal,No
ORD202108594,CUST5837866,09-07-2021,03:39,12 to 17,Male,Adult,Video Games,PlayStation 5 Game,1,166.84,4.17,57.22,57.22,Standard,2.39,173.4,116.18,Online,Online,Austria,Warsaw,Low,Credit Card,No
ORD202108595,CUST3391414,20-06-2022,02:03,1 to 11,Female,Teen,Clothing,Levi's Jeans,2,146.59,5.86,55.99,111.98,Standard,6.77,305.81,193.83,Xmas Market,In-store,Germany,Warsaw,Low,Cash,Yes
ORD202108596,CUST3757406,02-04-2022,03:01,18 over,Female,Adult,Clothing,Nike Running Shoes,1,155.52,4.67,55.6,55.6,Standard,3.56,163.75,108.15,Online,Online,France,Ghent,Medium,PayPal,No
ORD202108597,CUST6875131,30-11-2025,11:43,1 to 11,Male,Children,Books,DC Comics Graphic Novel,1,148.42,4.45,50.39,50.39,Standard,6.66,159.53,109.14,Xmas Market,In-store,Poland,Vienna,High,Cash,No
ORD202108598,CUST3312988,05-12-2024,22:55,12 to 17,Male,Children,Video Games,PlayStation 5 Game,1,157.33,3.93,46.46,46.46,Standard,6.9,168.16,121.7,In-store,In-store,Germany,Nice,High,Credit Card,No
ORD202108599,CUST4277021,17-09-2022,14:39,12 to 17,Male,Teen,Toys,Hot Wheels Car Set,1,151.49,4.54,57.13,57.13,Standard,2.7,158.73,101.6,In-store,In-store,United Kingdom,London,Medium,Cash,No
ORD202108600,CUST1255669,06-04-2025,14:29,18 over,Male,Teen,Wearable Tech,Fitbit Inspire,1,148.69,3.72,38.11,38.11,Pickup,0,152.41,114.3,In-store,In-store,France,Liverpool,Low,Other,No
ORD202108601,CUST6827759,15-08-2022,19:49,1 to 11,Male,Teen,General,Fisher-Price Learning Toy,1,165.74,4.97,52.87,52.87,Standard,3.57,174.28,121.41,Xmas Market,In-store,Poland,Munich,Medium,Debit Card,Yes
ORD202108602,CUST8688109,08-10-2024,07:29,18 over,Female,Adult,Kitchen Appliances,Dolce Gusto Coffee Machine,1,174.21,3.48,66.9,66.9,Pickup,0,177.69,110.79,In-store,In-store,Portugal,Milan,High,Debit Card,No
ORD202108603,CUST0459787,22-01-2021,07:17,18 over,Male,Adult,Puzzles,Harry Potter Puzzle,1,156.79,3.92,42.91,42.91,Standard,5.03,165.74,122.83,In-store,In-store,Portugal,Berlin,Medium,PayPal,No
ORD202108604,CUST0012450,11-12-2023,08:28,18 over,Female,Adult,Books,DC Comics Graphic Novel,2,152.89,7.64,57.99,115.98,Pickup,0,313.42,197.44,In-store,In-store,Poland,Liverpool,Medium,Other,No
ORD202108605,CUST2224110,07-11-2023,14:59,18 over,Male,Children,Accessories,Wireless Earbuds,1,87.23,1.74,24.75,24.75,Express,14.59,103.56,78.81,Xmas Market,In-store,France,Birmingham,Low,Credit Card,No
ORD202108606,CUST8553321,06-09-2023,15:56,12 to 17,Female,Adult,Technology,Smart Speaker,1,108.86,2.18,36.56,36.56,Standard,2.17,113.21,76.65,Xmas Market,In-store,Germany,Innsbruck,Low,Other,No
ORD202108607,CUST1543768,16-06-2023,01:07,18 over,Male,Adult,Accessories,Ray-Ban Sunglasses,1,165.98,4.15,60.25,60.25,Pickup,0,170.13,109.88,Xmas Market,In-store,Austria,Salzburg,Medium,Debit Card,No
ORD202108608,CUST8812574,10-10-2022,23:21,18 over,Female,Adult,Accessories,Wireless Earbuds,1,81.82,1.64,28.49,28.49,Standard,4.93,88.39,59.9,Online,Online,United Kingdom,Venice,Medium,Debit Card,No
ORD202108609,CUST2935075,17-11-2023,23:32,18 over,Male,Children,Clothing,The North Face Jacket,2,145.01,8.7,42.55,85.1,Standard,1.75,300.47,215.37,Xmas Market,In-store,Germany,Paris,Low,Debit Card,No
ORD202108610,CUST5715331,20-06-2025,17:27,18 over,Female,Teen,Home,Robot Vacuum,1,260.65,6.52,87.52,87.52,Express,14.66,281.83,194.31,Online,Online,Italy,Milan,Medium,PayPal,Yes
ORD202108611,CUST8646411,24-01-2025,01:38,12 to 17,Female,Children,Wearable Tech,Fitbit Inspire,1,154.56,3.09,47.01,47.01,Standard,5.93,163.58,116.57,Xmas Market,In-store,Portugal,Innsbruck,Medium,Credit Card,No
ORD202108612,CUST4075419,19-12-2021,12:55,18 over,Male,Teen,Technology,Smartwatch Series 8,1,192.15,4.8,72.02,72.02,Standard,4.12,201.07,129.05,Online,Online,United Kingdom,Porto,Low,Cash,No
ORD202108613,CUST8142293,27-01-2021,07:58,1 to 11,Female,Children,Accessories,Portable Charger,1,31.13,0.62,10.38,10.38,Standard,2.23,33.98,23.6,Online,Online,Belgium,Warsaw,Medium,Cash,No
ORD202108614,CUST9981823,25-09-2023,17:55,1 to 11,Male,Teen,Kitchen Appliances,Dolce Gusto Coffee Machine,1,157.93,3.16,50.36,50.36,Standard,6.04,167.13,116.77,In-store,In-store,Portugal,Nice,Low,Other,Yes
ORD202108615,CUST3964667,14-04-2025,13:45,1 to 11,Female,Children,Board Games,Chess Set,1,139.86,2.8,55.56,55.56,Standard,4.73,147.39,91.83,In-store,In-store,Netherlands,Manchester,Medium,Cash,No
ORD202108616,CUST1080431,24-09-2021,09:23,12 to 17,Female,Children,Books,Gordon Ramsay Cookbook,1,156.31,3.13,59.58,59.58,Pickup,0,159.44,99.86,Xmas Market,In-store,Sweden,Liverpool,Low,PayPal,No
ORD202108617,CUST7080535,23-10-2021,18:24,12 to 17,Male,Children,Accessories,Ray-Ban Sunglasses,1,153.13,3.83,61.06,61.06,Standard,6.32,163.28,102.22,In-store,In-store,Netherlands,Naples,Low,Credit Card,Yes
ORD202108618,CUST0828747,07-01-2021,12:46,1 to 11,Female,Children,Accessories,Ray-Ban Sunglasses,1,154.49,4.63,46.71,46.71,Express,5.06,164.18,117.47,Online,Online,Belgium,Porto,High,Credit Card,No
ORD202108619,CUST2695066,05-01-2021,21:04,1 to 11,Male,Teen,Accessories,Portable Charger,1,31.5,0.79,9.89,9.89,Express,8.85,41.14,31.25,Online,Online,Portugal,London,High,Credit Card,No
ORD202108620,CUST3989808,05-02-2023,03:36,1 to 11,Male,Children,Kitchen Appliances,Dolce Gusto Coffee Machine,1,160.78,4.82,43.86,43.86,Express,8.17,173.77,129.91,In-store,In-store,Portugal,Paris,High,Debit Card,No
ORD202108621,CUST7427034,23-12-2024,21:42,12 to 17,Male,Teen,Puzzles,Harry Potter Puzzle,1,163.55,3.27,41.78,41.78,Express,10,176.82,135.04,Xmas Market,In-store,Germany,Paris,Low,Other,No
ORD202108622,CUST4042464,25-08-2025,07:48,1 to 11,Female,Adult,Clothing,The North Face Jacket,1,160.77,4.82,56.57,56.57,Standard,3.32,168.91,112.34,Online,Online,Poland,Liverpool,Medium,Credit Card,No
ORD202108623,CUST8713161,30-10-2023,14:35,18 over,Male,Adult,Board Games,Chess Set,1,153.41,3.84,54.55,54.55,Standard,6.67,163.92,109.37,Online,Online,Portugal,Rome,Low,PayPal,No
ORD202108624,CUST3344374,21-04-2021,10:44,1 to 11,Female,Children,Accessories,Wireless Earbuds,1,84.13,2.52,31.85,31.85,Standard,4.99,91.64,59.79,Xmas Market,In-store,Belgium,Vienna,Medium,Credit Card,Yes
ORD202108625,CUST7328529,21-06-2022,21:12,1 to 11,Female,Adult,Video Games,PlayStation 5 Game,4,161.44,16.14,57.62,230.48,Express,8.49,670.39,439.91,In-store,In-store,Germany,Nice,High,PayPal,Yes
ORD202108626,CUST6153162,13-11-2022,10:13,18 over,Female,Children,Video Games,PlayStation 5 Game,1,160.4,4.01,41.91,41.91,Standard,4.23,168.64,126.73,Xmas Market,In-store,France,Rome,High,PayPal,No
ORD202108627,CUST5316352,04-05-2025,22:04,18 over,Female,Children,Home,Robot Vacuum,1,233.63,7.01,74.89,74.89,Standard,1.31,241.95,167.06,Online,Online,Italy,Liverpool,Low,Credit Card,No
ORD202108628,CUST9618976,29-11-2021,17:02,1 to 11,Female,Adult,Toys,Barbie Doll,1,153.32,3.07,42.2,42.2,Express,13.42,169.81,127.61,Online,Online,Netherlands,Funchal,High,PayPal,No
ORD202108629,CUST5738753,28-08-2022,21:42,12 to 17,Female,Adult,Board Games,Chess Set,1,145.06,4.35,54.9,54.9,Standard,6,155.41,100.51,Xmas Market,In-store,Germany,Warsaw,High,Other,No
ORD202108630,CUST1964006,17-11-2021,03:35,1 to 11,Male,Children,Technology,Smartwatch Series 8,1,202.48,5.06,76.97,76.97,Standard,4.34,211.88,134.91,Xmas Market,In-store,Italy,Rome,Medium,Cash,No
ORD202108631,CUST8039556,08-11-2021,18:21,1 to 11,Female,Adult,Accessories,Samsung Galaxy Case,1,153.53,4.61,39.68,39.68,Standard,5.61,163.75,124.07,In-store,In-store,Poland,Ghent,Low,PayPal,No
ORD202108632,CUST4150790,26-11-2022,01:21,18 over,Male,Teen,Technology,4K Streaming Stick,2,50.49,3.03,17.59,35.18,Standard,5.68,109.69,74.51,Xmas Market,In-store,Austria,Rome,Low,Debit Card,No
ORD202108633,CUST3307501,08-12-2022,10:45,12 to 17,Female,Children,Building Sets,LEGO Star Wars Set,1,142.96,4.29,39.18,39.18,Express,9.43,156.68,117.5,Online,Online,Netherlands,Funchal,High,Other,No
ORD202108634,CUST7134096,04-02-2023,09:18,12 to 17,Female,Children,Clothing,The North Face Jacket,1,154.67,3.09,47.73,47.73,Standard,6.92,164.68,116.95,Xmas Market,In-store,Belgium,Innsbruck,Low,Other,Yes
ORD202108635,CUST1837965,19-03-2025,02:13,12 to 17,Female,Children,Clothing,Levi's Jeans,2,152.11,7.61,58.45,116.9,Standard,6.47,318.3,201.4,In-store,In-store,Sweden,Gothenburg,Medium,Debit Card,No
ORD202108636,CUST8787803,23-05-2022,08:47,1 to 11,Male,Adult,Accessories,Portable Charger,1,29.85,0.75,8.29,8.29,Express,5.13,35.73,27.44,Online,Online,Portugal,London,High,Credit Card,No
ORD202108637,CUST5602035,24-04-2021,15:26,1 to 11,Male,Adult,Home,Robot Vacuum,2,240.71,14.44,65.98,131.96,Standard,1.11,496.97,365.01,Xmas Market,In-store,France,Gothenburg,Medium,Credit Card,No
ORD202108638,CUST2545334,18-10-2021,00:47,12 to 17,Female,Children,Technology,Smartwatch Series 8,1,202.84,4.06,58.11,58.11,Standard,3.12,210.02,151.91,In-store,In-store,Belgium,Amsterdam,High,Debit Card,No
ORD202108639,CUST7957966,18-12-2022,10:00,18 over,Male,Children,General,Fisher-Price Learning Toy,1,152.13,3.8,42.76,42.76,Standard,4.98,160.91,118.15,Xmas Market,In-store,United Kingdom,Warsaw,Low,Cash,No
ORD202108640,CUST8603554,06-01-2022,04:12,12 to 17,Female,Children,Wearable Tech,Fitbit Inspire,2,158.19,7.91,41.57,83.14,Express,6.06,330.35,247.21,Xmas Market,In-store,Netherlands,Innsbruck,Medium,Debit Card,No
ORD202108641,CUST6262143,08-02-2022,23:35,1 to 11,Male,Children,Video Games,PlayStation 5 Game,1,144.7,3.62,36.67,36.67,Standard,2.38,150.7,114.03,Xmas Market,In-store,France,Milan,Medium,Debit Card,No
ORD202108642,CUST8338192,25-08-2022,05:42,18 over,Female,Teen,Accessories,VR Headset,1,301.51,7.54,76.61,76.61,Standard,5.68,314.73,238.12,Xmas Market,In-store,Belgium,Warsaw,Low,Credit Card,No
ORD202108643,CUST8939532,11-09-2022,19:12,12 to 17,Female,Adult,Video Games,PlayStation 5 Game,1,152.3,4.57,59.56,59.56,Standard,5.21,162.08,102.52,Online,Online,France,Antwerp,Medium,Other,No
ORD202108644,CUST6335868,26-01-2021,14:39,1 to 11,Male,Teen,Board Games,Chess Set,1,143.93,4.32,53.99,53.99,Standard,5.83,154.08,100.09,Online,Online,Italy,Liverpool,Low,Debit Card,No
ORD202108645,CUST5681051,07-09-2021,14:19,12 to 17,Male,Children,Technology,4K Streaming Stick,2,49.06,2.45,19.39,38.78,Pickup,0,100.57,61.79,In-store,In-store,Belgium,Birmingham,Medium,Other,No
ORD202108646,CUST5802996,18-06-2021,08:30,12 to 17,Female,Adult,Kitchen Appliances,Dolce Gusto Coffee Machine,1,169.82,5.09,46.82,46.82,Standard,6.27,181.18,134.36,Xmas Market,In-store,Germany,London,High,PayPal,No
ORD202108647,CUST0271959,10-12-2022,11:22,1 to 11,Female,Adult,Accessories,Portable Charger,1,30.07,0.6,7.55,7.55,Express,6.94,37.61,30.06,Xmas Market,In-store,Portugal,Malmo,Low,Debit Card,No
ORD202108648,CUST9250440,10-12-2023,06:19,12 to 17,Female,Children,General,Fisher-Price Learning Toy,2,148.69,8.92,47.87,95.74,Express,9.52,315.82,220.08,In-store,In-store,Poland,Rotterdam,Low,Cash,Yes
ORD202108649,CUST1434612,02-11-2021,01:11,18 over,Male,Children,Accessories,Samsung Galaxy Case,1,141.03,3.53,37.18,37.18,Standard,3.46,148.02,110.84,In-store,In-store,Netherlands,Gothenburg,High,Credit Card,Yes
